"solarSystemID","solarSystemName","regionID","regionName","security"
"30001130","DOA-YU","10000013","Malpais","-0.139966"
"30001131","ZOPZ-6","10000013","Malpais","-0.079369"
"30001132","863P-X","10000013","Malpais","-0.14381"
"30001133","ZO-YJZ","10000013","Malpais","-0.182833"
"30001134","6A-FUY","10000013","Malpais","-0.171233"
"30001135","HG-YEQ","10000013","Malpais","-0.070992"
"30001136","2FL-5W","10000013","Malpais","-0.024807"
"30001137","QSCO-D","10000013","Malpais","-0.121956"
"30001138","RXTY-4","10000013","Malpais","-0.181599"
"30001139","RSE-PT","10000013","Malpais","-0.051795"
"30001140","WVJU-4","10000013","Malpais","-0.14892"
"30001141","7T-0QS","10000013","Malpais","-0.157807"
"30001142","RWML-A","10000013","Malpais","-0.157314"
"30001143","V-JCJS","10000013","Malpais","-0.097784"
"30001144","8C-VE3","10000013","Malpais","-0.182605"
"30001145","S5W-1Z","10000013","Malpais","-0.034697"
"30001146","IL-OL1","10000013","Malpais","-0.116897"
"30001147","POQP-K","10000013","Malpais","-0.122173"
"30001148","FO9-FZ","10000013","Malpais","-0.120931"
"30001149","4QY-NT","10000013","Malpais","-0.104562"
"30001150","0-N1BJ","10000013","Malpais","-0.13079"
"30001151","T-8GWA","10000013","Malpais","-0.132715"
"30001152","UW-6MW","10000013","Malpais","-0.183174"
"30001153","F9E-KX","10000014","Catch","-0.253848"
"30001154","9KOE-A","10000014","Catch","-0.047012"
"30001155","U-QVWD","10000014","Catch","-0.070598"
"30001156","B-3QPD","10000014","Catch","-0.075743"
"30001157","36N-HZ","10000014","Catch","-0.061733"
"30001158","SV5-8N","10000014","Catch","-0.206793"
"30001159","HY-RWO","10000014","Catch","-0.075785"
"30001160","WD-VTV","10000014","Catch","-0.085439"
"30001161","HED-GP","10000014","Catch","-0.146322"
"30001162","V-3YG7","10000014","Catch","-0.082111"
"30001163","QSM-LM","10000014","Catch","-0.055184"
"30001164","KDF-GY","10000014","Catch","-0.107688"
"30001165","QBQ-RF","10000014","Catch","-0.046595"
"30001166","9-8GBA","10000014","Catch","-0.138827"
"30001167","6-K738","10000014","Catch","-0.054897"
"30001168","ZXIC-7","10000014","Catch","-0.106448"
"30001169","2J-WJY","10000014","Catch","-0.05101"
"30001170","1P-WGB","10000014","Catch","-0.108843"
"30001171","F4R2-Q","10000014","Catch","-0.16685"
"30001172","K0CN-3","10000014","Catch","-0.107578"
"30001173","WLAR-J","10000014","Catch","-0.301718"
"30001174","L7XS-5","10000014","Catch","-0.154588"
"30001175","VA6-DR","10000014","Catch","-0.123047"
"30001176","S-U2VD","10000014","Catch","-0.095496"
"30001177","GE-94X","10000014","Catch","-0.152831"
"30001178","GMLH-K","10000014","Catch","-0.060583"
"30001179","W9-DID","10000014","Catch","-0.353571"
"30001180","KW-I6T","10000014","Catch","-0.225284"
"30001181","EX-0LQ","10000014","Catch","-0.143466"
"30001182","MB-NKE","10000014","Catch","-0.453532"
"30001183","G-7WUF","10000014","Catch","-0.534772"
"30001184","6-MM99","10000014","Catch","-0.47413"
"30001185","JBY6-F","10000014","Catch","-0.5177"
"30001186","FZ-6A5","10000014","Catch","-0.366423"
"30001187","RNF-YH","10000014","Catch","-0.651476"
"30001188","I-8D0G","10000014","Catch","-0.060386"
"30001189","R-K4QY","10000014","Catch","-0.043477"
"30001190","JWZ2-V","10000014","Catch","-0.051524"
"30001191","OGL8-Q","10000014","Catch","-0.046255"
"30001192","GJ0-OJ","10000014","Catch","-0.049051"
"30001193","A-803L","10000014","Catch","-0.042077"
"30001194","WQH-4K","10000014","Catch","-0.064407"
"30001195","J-ODE7","10000014","Catch","-0.039981"
"30001196","Q-S7ZD","10000014","Catch","-0.03271"
"30001197","6X7-JO","10000014","Catch","-0.065349"
"30001198","GE-8JV","10000014","Catch","-0.209423"
"30001199","3-OKDA","10000014","Catch","-0.16915"
"30001200","3GD6-8","10000014","Catch","-0.215252"
"30001201","4M-HGL","10000014","Catch","-0.168031"
"30001202","MY-W1V","10000014","Catch","-0.08608"
"30001203","AX-DOT","10000014","Catch","-0.256979"
"30001204","YHN-3K","10000014","Catch","-0.123621"
"30001205","CB4-Q2","10000014","Catch","-0.205272"
"30001206","CBL-XP","10000014","Catch","-0.284196"
"30001207","WJ-9YO","10000014","Catch","-0.217576"
"30001208","UQ-PWD","10000014","Catch","-0.336155"
"30001209","N-8BZ6","10000014","Catch","-0.151577"
"30001210","A-VILQ","10000014","Catch","-0.082279"
"30001211","X3FQ-W","10000014","Catch","-0.092575"
"30001212","3-SFWG","10000014","Catch","-0.075397"
"30001213","MUXX-4","10000014","Catch","-0.361387"
"30001214","E1-4YH","10000014","Catch","-0.559969"
"30001215","B-XJX4","10000014","Catch","-0.676333"
"30001216","AOK-WQ","10000014","Catch","-0.712913"
"30001217","E3-SDZ","10000014","Catch","-0.756953"
"30001218","7LHB-Z","10000014","Catch","-0.607211"
"30001219","8B-2YA","10000014","Catch","-0.076958"
"30001220","SNFV-I","10000014","Catch","-0.087071"
"30001221","HP-64T","10000014","Catch","-0.091246"
"30001222","V2-VC2","10000014","Catch","-0.114299"
"30001223","L-B55M","10000014","Catch","-0.14716"
"30001224","CX65-5","10000014","Catch","-0.089752"
"30001225","JA-O6J","10000014","Catch","-0.110487"
"30001226","ZQ-Z3Y","10000014","Catch","-0.094707"
"30001227","G-AOTH","10000014","Catch","-0.135772"
"30001228","TA3T-3","10000014","Catch","-0.1452"
"30001229","E-YJ8G","10000014","Catch","-0.123015"
"30001230","J6QB-P","10000014","Catch","-0.189852"
"30001231","KA6D-K","10000014","Catch","-0.243813"
"30001232","7MD-S1","10000014","Catch","-0.215806"
"30001233","ERVK-P","10000014","Catch","-0.281191"
"30001234","UL-7I8","10000014","Catch","-0.302749"
"30001235","BR-N97","10000014","Catch","-0.251104"
"30001236","IS-R7P","10000014","Catch","-0.144608"
"30001237","S25C-K","10000014","Catch","-0.267337"
"30001238","K717-8","10000014","Catch","-0.247941"
"30001239","NH-1X6","10000014","Catch","-0.242857"
"30001240","KH0Z-0","10000014","Catch","-0.180914"
"30001241","5-N2EY","10000014","Catch","-0.213177"
"30001242","KB-U56","10000014","Catch","-0.266734"
"30001243","JGW-OT","10000014","Catch","-0.37397"
"30001244","UCG4-B","10000014","Catch","-0.495382"
"30001245","BUZ-DB","10000014","Catch","-0.528354"
"30001246","QETZ-W","10000014","Catch","-0.404515"
"30001247","WFC-MY","10000014","Catch","-0.456577"
"30001248","Q-U96U","10000014","Catch","-0.496473"
"30001249","X4-WL0","10000014","Catch","-0.5053"
"30001250","W-MPTH","10000014","Catch","-0.624423"
"30001251","4NBN-9","10000014","Catch","-0.630749"
"30001252","EX6-AO","10000014","Catch","-0.53159"
"30001253","CZK-ZQ","10000014","Catch","-0.660413"
"30001254","CNC-4V","10000014","Catch","-0.709488"
"30001255","Y-PNRL","10000014","Catch","-0.774771"
"30001256","FAT-6P","10000014","Catch","-0.640414"
"30001257","6BPS-T","10000014","Catch","-0.828768"
"30001258","25S-6P","10000014","Catch","-0.94904"
"30001259","RR-D05","10000014","Catch","-0.978186"
"30001260","4-07MU","10000014","Catch","-1"
"30001261","Y-W1Q3","10000015","Venal","-0.16016"
"30001262","Y6-HPG","10000015","Venal","-0.113985"
"30001263","Z-GY5S","10000015","Venal","-0.11335"
"30001264","KK-L97","10000015","Venal","-0.119007"
"30001265","R-KZK7","10000015","Venal","-0.106761"
"30001266","9-R6GU","10000015","Venal","-0.098749"
"30001267","N-Q5PW","10000015","Venal","-0.166216"
"30001268","P-FSQE","10000015","Venal","-0.149703"
"30001269","H-PA29","10000015","Venal","-0.241054"
"30001270","1-Y6KI","10000015","Venal","-0.180591"
"30001271","YP-J33","10000015","Venal","-0.139472"
"30001272","D-8SI1","10000015","Venal","-0.129108"
"30001273","9-266Q","10000015","Venal","-0.250879"
"30001274","K3JR-J","10000015","Venal","-0.13866"
"30001275","CSOA-B","10000015","Venal","-0.152217"
"30001276","6W-HRH","10000015","Venal","-0.207624"
"30001277","N5Y-4N","10000015","Venal","-0.245205"
"30001278","MQFX-Q","10000015","Venal","-0.422913"
"30001279","9-8BL8","10000015","Venal","-0.497033"
"30001280","N6G-H3","10000015","Venal","-0.404285"
"30001281","3A1P-N","10000015","Venal","-0.878544"
"30001282","OZ-VAE","10000015","Venal","-0.309249"
"30001283","A-AFGR","10000015","Venal","-0.395259"
"30001284","92K-H2","10000015","Venal","-0.442065"
"30001285","AA-YRK","10000015","Venal","-0.412802"
"30001286","BV-1JG","10000015","Venal","-0.23401"
"30001287","0-BFTQ","10000015","Venal","-0.174388"
"30001288","SS-GED","10000015","Venal","-0.163631"
"30001289","AJCJ-1","10000015","Venal","-0.15117"
"30001290","6NJ8-V","10000015","Venal","-0.179321"
"30001291","Y-4CFK","10000015","Venal","-0.190475"
"30001292","HBD-CC","10000015","Venal","-0.122571"
"30001293","P-GKF5","10000015","Venal","-0.131429"
"30001294","E-7U8U","10000015","Venal","-0.133443"
"30001295","0-XIDJ","10000015","Venal","-0.119301"
"30001296","SBL5-R","10000015","Venal","-0.128037"
"30001297","O-TVTD","10000015","Venal","-0.097938"
"30001298","8CIX-S","10000015","Venal","-0.089061"
"30001299","D-SKWC","10000015","Venal","-0.161061"
"30001300","4RX-EE","10000015","Venal","-0.162184"
"30001301","V3X-L8","10000015","Venal","-0.162483"
"30001302","N0C-UN","10000015","Venal","-0.142044"
"30001303","VG-6CH","10000015","Venal","-0.148245"
"30001304","Z0-TJW","10000015","Venal","-0.157719"
"30001305","QHJ-FW","10000015","Venal","-0.172758"
"30001306","9IPC-E","10000015","Venal","-0.143937"
"30001307","EIV-1W","10000015","Venal","-0.190758"
"30001308","S-1ZXZ","10000015","Venal","-0.300787"
"30001309","N-5476","10000015","Venal","-0.355341"
"30001310","PZOZ-K","10000015","Venal","-0.395218"
"30001311","W3KK-R","10000015","Venal","-0.534679"
"30001312","92D-OI","10000015","Venal","-0.321985"
"30001313","EK2-ET","10000015","Venal","-0.332991"
"30001314","SE-SHZ","10000015","Venal","-0.47201"
"30001315","JURU-T","10000015","Venal","-0.122743"
"30001316","MC6-5J","10000015","Venal","-0.105155"
"30001317","65V-RH","10000015","Venal","-0.271743"
"30001318","4-7IL9","10000015","Venal","-0.101362"
"30001319","2PLH-3","10000015","Venal","-0.141819"
"30001320","RQ9-OZ","10000015","Venal","-0.155892"
"30001321","B-CZXG","10000015","Venal","-0.237112"
"30001322","0-O2UT","10000015","Venal","-0.421246"
"30001323","Q61Y-F","10000015","Venal","-0.655139"
"30001324","PF-QHK","10000015","Venal","-0.134402"
"30001325","XW-6TC","10000015","Venal","-0.124902"
"30001326","Q-7SUI","10000015","Venal","-0.175048"
"30001327","VVD-O6","10000015","Venal","-0.124544"
"30001328","6ZJ-SC","10000015","Venal","-0.127174"
"30001329","P-VYVL","10000015","Venal","-0.125219"
"30001330","HD-JVQ","10000015","Venal","-0.134952"
"30001331","H-AJ27","10000015","Venal","-0.590983"
"30001332","M2-2V1","10000015","Venal","-0.685704"
"30001333","2TH-3F","10000015","Venal","-0.934034"
"30001334","E1F-E5","10000015","Venal","-0.614754"
"30001335","4S-PVC","10000015","Venal","-0.745209"
"30001336","WLF-D3","10000015","Venal","-1"
"30001337","LHJ-2G","10000015","Venal","-0.167453"
"30001338","SHJO-J","10000015","Venal","-0.124623"
"30001339","6UQ-4U","10000015","Venal","-0.174515"
"30001340","430-BE","10000015","Venal","-0.127689"
"30001341","OJ-CT4","10000015","Venal","-0.068315"
"30001342","AZ-UWB","10000015","Venal","-0.077252"
"30001343","H-S5BM","10000015","Venal","-0.066827"
"30001344","FHB-QA","10000015","Venal","-0.379195"
"30001345","Z3U-GI","10000015","Venal","-0.601802"
"30001346","B3QP-K","10000015","Venal","-0.772029"
"30001347","GVZ-1W","10000015","Venal","-0.90207"
"30001348","G9D-XW","10000015","Venal","-0.328827"
"30001349","42XJ-N","10000015","Venal","-0.412015"
"30001350","L-IE41","10000015","Venal","-0.662038"
"30001351","VG-QW1","10000015","Venal","-0.774871"
"30001352","2IBE-N","10000015","Venal","-0.495035"
"30001353","YJ3-UT","10000015","Venal","-0.678497"
"30001354","ZD4-G9","10000015","Venal","-0.623715"
"30001355","C2-DDA","10000015","Venal","-0.80373"
"30001356","Dantumi","10000016","Lonetrek","0.398268"
"30001357","Antiainen","10000016","Lonetrek","0.560299"
"30001358","Ossa","10000016","Lonetrek","0.530137"
"30001359","Semiki","10000016","Lonetrek","0.590754"
"30001360","Kiskoken","10000016","Lonetrek","0.51856"
"30001361","Aurohunen","10000016","Lonetrek","0.37554"
"30001362","Veisto","10000016","Lonetrek","0.842495"
"30001363","Sobaseki","10000016","Lonetrek","0.841025"
"30001364","Funtanainen","10000016","Lonetrek","0.858976"
"30001365","Isikemi","10000016","Lonetrek","0.780999"
"30001366","Uosusuokko","10000016","Lonetrek","0.694322"
"30001367","Hageken","10000016","Lonetrek","0.604188"
"30001368","Uemisaisen","10000016","Lonetrek","0.605931"
"30001369","Sotrentaira","10000016","Lonetrek","0.51257"
"30001370","Ouranienen","10000016","Lonetrek","0.693806"
"30001371","Erenta","10000016","Lonetrek","0.634758"
"30001372","Kino","10000016","Lonetrek","0.727734"
"30001373","Raussinen","10000016","Lonetrek","0.453233"
"30001374","Iidoken","10000016","Lonetrek","0.843816"
"30001375","Tsuguwa","10000016","Lonetrek","0.769323"
"30001376","Nourvukaiken","10000016","Lonetrek","0.816557"
"30001377","Sarekuwa","10000016","Lonetrek","0.936502"
"30001378","Ekura","10000016","Lonetrek","0.876417"
"30001379","Tunttaras","10000016","Lonetrek","0.885312"
"30001380","Vellaine","10000016","Lonetrek","0.581139"
"30001381","Arvasaras","10000016","Lonetrek","0.516734"
"30001382","Akonoinen","10000016","Lonetrek","0.49451"
"30001383","Vaajaita","10000016","Lonetrek","0.462064"
"30001384","Autaris","10000016","Lonetrek","0.468632"
"30001385","Jan","10000016","Lonetrek","0.416954"
"30001386","Saatuban","10000016","Lonetrek","0.549477"
"30001387","Isikano","10000016","Lonetrek","0.677701"
"30001388","Mara","10000016","Lonetrek","0.419988"
"30001389","Isanamo","10000016","Lonetrek","0.635016"
"30001390","Pakkonen","10000016","Lonetrek","0.42091"
"30001391","Piekura","10000016","Lonetrek","0.50597"
"30001392","Amsen","10000016","Lonetrek","1"
"30001393","Malkalen","10000016","Lonetrek","0.948175"
"30001394","Korama","10000016","Lonetrek","0.770922"
"30001395","Ylandoki","10000016","Lonetrek","0.832836"
"30001396","Aakari","10000016","Lonetrek","0.66223"
"30001397","Isseras","10000016","Lonetrek","0.560588"
"30001398","Aunenen","10000016","Lonetrek","0.44779"
"30001399","Elonaya","10000016","Lonetrek","0.665782"
"30001400","Litiura","10000016","Lonetrek","0.489405"
"30001401","Nonni","10000016","Lonetrek","0.508041"
"30001402","Passari","10000016","Lonetrek","0.440063"
"30001403","Piak","10000016","Lonetrek","0.741152"
"30001404","Airkio","10000016","Lonetrek","0.851633"
"30001405","Kakakela","10000016","Lonetrek","0.972291"
"30001406","Kamokor","10000016","Lonetrek","0.687696"
"30001407","Todaki","10000016","Lonetrek","1"
"30001408","Ruvas","10000016","Lonetrek","0.780765"
"30001409","Umokka","10000016","Lonetrek","0.561301"
"30001410","Kirras","10000016","Lonetrek","0.821743"
"30001411","Autama","10000016","Lonetrek","0.775104"
"30001412","Tsukuras","10000016","Lonetrek","0.732158"
"30001413","Nani","10000016","Lonetrek","0.84283"
"30001414","Ajanen","10000016","Lonetrek","0.633785"
"30001415","Kuoka","10000016","Lonetrek","0.576705"
"30001416","Liukikka","10000016","Lonetrek","0.564361"
"30001417","Rauntaka","10000016","Lonetrek","0.525686"
"30001418","Aikantoh","10000016","Lonetrek","0.645797"
"30001419","Atai","10000016","Lonetrek","0.481114"
"30001420","Daras","10000016","Lonetrek","0.359979"
"30001421","Otalieto","10000016","Lonetrek","0.513441"
"30001422","Iitanmadan","10000016","Lonetrek","0.305869"
"30001423","Jotenen","10000016","Lonetrek","0.582824"
"30001424","Haajinen","10000016","Lonetrek","0.801226"
"30001425","Oipo","10000016","Lonetrek","0.759068"
"30001426","Isinokka","10000016","Lonetrek","0.725113"
"30001427","Yoma","10000016","Lonetrek","0.647451"
"30001428","Ibura","10000016","Lonetrek","0.619124"
"30001429","Torrinos","10000016","Lonetrek","0.519668"
"30001430","Endatoh","10000016","Lonetrek","0.573492"
"30001431","Aivoli","10000016","Lonetrek","0.577975"
"30001432","Uesuro","10000016","Lonetrek","0.523532"
"30001433","Oishami","10000016","Lonetrek","0.450911"
"30001434","Elanoda","10000016","Lonetrek","0.512768"
"30001435","Ohbochi","10000016","Lonetrek","0.410927"
"30001436","Isie","10000016","Lonetrek","0.357089"
"30001437","Tamo","10000016","Lonetrek","0.338287"
"30001438","Nannaras","10000016","Lonetrek","0.389715"
"30001439","Anin","10000016","Lonetrek","0.358628"
"30001440","Karjataimon","10000016","Lonetrek","0.284707"
"30001441","Tartoken","10000016","Lonetrek","0.119319"
"30001442","Saranen","10000016","Lonetrek","0.096294"
"30001443","Vuorrassi","10000016","Lonetrek","0.528345"
"30001444","Oimmo","10000016","Lonetrek","0.463883"
"30001445","Nalvula","10000016","Lonetrek","0.387324"
"30001446","Otsasai","10000016","Lonetrek","0.349161"
"30001447","Taisy","10000016","Lonetrek","0.328332"
"30001448","Hakonen","10000016","Lonetrek","0.296379"
"30011392","Jouvulen","10000016","Lonetrek","0.889763"
"30011407","Akiainavas","10000016","Lonetrek","0.745255"
"30021392","Kappas","10000016","Lonetrek","0.869985"
"30031407","Hitanishio","10000016","Lonetrek","0.946749"
"30041407","Ichinumi","10000016","Lonetrek","0.878247"
"30001449","PZP1-D","10000017","J7HZ-F","-0.088264"
"30001450","R1KE-A","10000017","J7HZ-F","-0.071644"
"30001451","JGDF-B","10000017","J7HZ-F","-0.165761"
"30001452","1SR-HT","10000017","J7HZ-F","-0.120075"
"30001453","SQ-2XA","10000017","J7HZ-F","-0.077983"
"30001454","Z-FYJR","10000017","J7HZ-F","-0.207943"
"30001455","ZA6-9N","10000017","J7HZ-F","-0.154185"
"30001456","J1-6CJ","10000017","J7HZ-F","-0.148092"
"30001457","7H-Z5R","10000017","J7HZ-F","-0.130372"
"30001458","0RZ5-2","10000017","J7HZ-F","-0.227536"
"30001459","A9-NB6","10000017","J7HZ-F","-0.124111"
"30001460","LG1-TA","10000017","J7HZ-F","-0.294646"
"30001461","TNK-BQ","10000017","J7HZ-F","-0.041754"
"30001462","E2AX-5","10000017","J7HZ-F","-0.033622"
"30001463","HPE-KP","10000017","J7HZ-F","-0.033943"
"30001464","THS-MN","10000017","J7HZ-F","-0.036916"
"30001465","UBES-K","10000017","J7HZ-F","-0.061668"
"30001466","I-R8B0","10000017","J7HZ-F","-0.043372"
"30001467","QIW-TQ","10000017","J7HZ-F","-0.078539"
"30001468","WLL-QX","10000017","J7HZ-F","-0.094657"
"30001469","BJC4-8","10000017","J7HZ-F","-0.045119"
"30001470","PQA-9K","10000017","J7HZ-F","-0.052897"
"30001471","S5-U0R","10000017","J7HZ-F","-0.03807"
"30001472","CW-R71","10000017","J7HZ-F","-0.024941"
"30001473","QO-3LC","10000017","J7HZ-F","-0.121968"
"30001474","3E-ER7","10000017","J7HZ-F","-0.074566"
"30001475","REZ-YZ","10000017","J7HZ-F","-0.072165"
"30001476","OU-AIT","10000017","J7HZ-F","-0.114694"
"30001477","VYX2-I","10000017","J7HZ-F","-0.121283"
"30001478","5-P3CQ","10000017","J7HZ-F","-0.095863"
"30001479","M-FDTD","10000017","J7HZ-F","-0.189016"
"30001480","54-VNO","10000017","J7HZ-F","-0.079888"
"30001481","IAMZ-5","10000017","J7HZ-F","-0.069469"
"30001482","HD3-JK","10000017","J7HZ-F","-0.068259"
"30001483","PBXG-A","10000017","J7HZ-F","-0.054043"
"30001484","9-ERCP","10000017","J7HZ-F","-0.102718"
"30001485","KN7M-N","10000017","J7HZ-F","-0.040371"
"30001486","Z-D1DW","10000017","J7HZ-F","-0.349026"
"30001487","FO-3PJ","10000017","J7HZ-F","-0.43518"
"30001488","6-QXE6","10000017","J7HZ-F","-0.472905"
"30001489","N-FKXV","10000017","J7HZ-F","-0.649492"
"30001490","X7-8IG","10000017","J7HZ-F","-0.363308"
"30001491","R-G1SF","10000017","J7HZ-F","-0.459047"
"30001492","6-NCE7","10000017","J7HZ-F","-0.034132"
"30001493","WDJQ-G","10000017","J7HZ-F","-0.030729"
"30001494","JS3-RS","10000017","J7HZ-F","-0.015883"
"30001495","JX-T1W","10000017","J7HZ-F","-0.024714"
"30001496","CZ-CED","10000017","J7HZ-F","-0.032935"
"30001497","BKK4-H","10000017","J7HZ-F","-0.049954"
"30001498","Y-4V7U","10000017","J7HZ-F","-0.059142"
"30001499","L-TPN0","10000017","J7HZ-F","-0.023353"
"30001500","3-XORH","10000017","J7HZ-F","-0.015112"
"30001501","G1VU-H","10000017","J7HZ-F","-0.014799"
"30001502","W6H6-K","10000017","J7HZ-F","-0.038404"
"30001503","6-23NU","10000017","J7HZ-F","-0.008158"
"30001504","DVAR-P","10000017","J7HZ-F","-0.021764"
"30001505","J-JS0D","10000017","J7HZ-F","-0.009097"
"30001506","VR3-PS","10000017","J7HZ-F","-0.113017"
"30001507","LH-J8H","10000017","J7HZ-F","-0.217057"
"30001508","I9D-0D","10000017","J7HZ-F","-0.251666"
"30001509","HGB-C6","10000017","J7HZ-F","-0.212647"
"30001510","2L5-FI","10000017","J7HZ-F","-0.243962"
"30001511","RS08-B","10000017","J7HZ-F","-0.237915"
"30001512","4U-14I","10000017","J7HZ-F","-0.319995"
"30001513","H-EDXD","10000017","J7HZ-F","-0.321139"
"30001514","8-ULAA","10000017","J7HZ-F","-0.286628"
"30001515","KF1-DU","10000017","J7HZ-F","-0.419956"
"30001516","W-WQM5","10000017","J7HZ-F","-0.372308"
"30001517","G5J-LH","10000017","J7HZ-F","-0.535096"
"30001518","H7OL-I","10000017","J7HZ-F","-0.28427"
"30001519","TO21-U","10000017","J7HZ-F","-0.279697"
"30001520","RN-5K9","10000017","J7HZ-F","-0.296481"
"30001521","0M-M64","10000017","J7HZ-F","-0.293175"
"30001522","W5-SGC","10000017","J7HZ-F","-0.266136"
"30001523","8RV-1L","10000017","J7HZ-F","-0.37493"
"30001524","1C-TD6","10000017","J7HZ-F","-0.37509"
"30001525","YBYX-1","10000017","J7HZ-F","-0.233588"
"30001526","L-WG68","10000018","The Spire","-0.310246"
"30001527","E4-E8W","10000018","The Spire","-0.370145"
"30001528","HIK-MC","10000018","The Spire","-0.353684"
"30001529","B9EA-G","10000018","The Spire","-0.194869"
"30001530","E-BFLT","10000018","The Spire","-0.426778"
"30001531","GZM-KB","10000018","The Spire","-0.185919"
"30001532","5LAJ-8","10000018","The Spire","-0.196861"
"30001533","C6C-K9","10000018","The Spire","-0.603737"
"30001534","AL-JSG","10000018","The Spire","-0.430125"
"30001535","ETO-OT","10000018","The Spire","-0.796308"
"30001536","KPI-OW","10000018","The Spire","-0.309014"
"30001537","A-J6SN","10000018","The Spire","-0.802711"
"30001538","OTJ-4W","10000018","The Spire","-0.19917"
"30001539","AG-SYG","10000018","The Spire","-0.911314"
"30001540","1I5-0V","10000018","The Spire","-0.533442"
"30001541","VX1-HV","10000018","The Spire","-0.302376"
"30001542","JNG7-K","10000018","The Spire","-0.30237"
"30001543","K-XJJT","10000018","The Spire","-0.171639"
"30001544","FO1U-K","10000018","The Spire","-0.428494"
"30001545","6U-1RX","10000018","The Spire","-0.395917"
"30001546","Y4OK-W","10000018","The Spire","-0.489253"
"30001547","P-NI4K","10000018","The Spire","-0.15314"
"30001548","T6T-BQ","10000018","The Spire","-0.67266"
"30001549","N-PS2Y","10000018","The Spire","-0.67235"
"30001550","K-BBYU","10000018","The Spire","-0.610334"
"30001551","0J-MQW","10000018","The Spire","-0.913118"
"30001552","XT-1E0","10000018","The Spire","-0.326344"
"30001553","3ET-G8","10000018","The Spire","-0.387444"
"30001554","MOSA-I","10000018","The Spire","-0.801513"
"30001555","B6-XE8","10000018","The Spire","-0.724929"
"30001556","JLH-FN","10000018","The Spire","-0.701396"
"30001557","DFTK-D","10000018","The Spire","-0.865901"
"30001558","4HF-4R","10000018","The Spire","-0.70879"
"30001559","Y8K-5B","10000018","The Spire","-0.679107"
"30001560","L7-BLT","10000018","The Spire","-0.924969"
"30001561","8P-LKL","10000018","The Spire","-0.406766"
"30001562","Q-UVY6","10000018","The Spire","-0.378363"
"30001563","RXA-W1","10000018","The Spire","-0.337688"
"30001564","QFU-4S","10000018","The Spire","-0.367723"
"30001565","QQGH-G","10000018","The Spire","-0.336364"
"30001566","VK6-EZ","10000018","The Spire","-0.297844"
"30001567","JVA-FE","10000018","The Spire","-0.42324"
"30001568","P65-TA","10000018","The Spire","-0.627421"
"30001569","G-VFVB","10000018","The Spire","-0.285143"
"30001570","Y4B-BQ","10000018","The Spire","-0.355324"
"30001571","EU-WFW","10000018","The Spire","-0.14644"
"30001572","K-YL9T","10000018","The Spire","-0.111179"
"30001573","GTB-O4","10000018","The Spire","-0.130075"
"30001574","6W-6O9","10000018","The Spire","-0.122233"
"30001575","H4X-0I","10000018","The Spire","-0.180642"
"30001576","C-BHDN","10000018","The Spire","-0.381414"
"30001577","R-RE2B","10000018","The Spire","-0.183519"
"30001578","4DH-ST","10000018","The Spire","-0.916722"
"30001579","OSW-0P","10000018","The Spire","-1"
"30001580","GF-GR7","10000018","The Spire","-0.104726"
"30001581","DVN6-0","10000018","The Spire","-0.109999"
"30001582","Z19-B8","10000018","The Spire","-0.072119"
"30001583","HPMN-V","10000018","The Spire","-0.092648"
"30001584","XR-ZL7","10000018","The Spire","-0.084715"
"30001585","U1-VHY","10000018","The Spire","-0.112325"
"30001586","OTJ9-E","10000018","The Spire","-0.552879"
"30001587","LH-LY1","10000018","The Spire","-0.718186"
"30001588","7-QOYS","10000018","The Spire","-0.900561"
"30001589","KS8G-M","10000018","The Spire","-0.532865"
"30001590","ZWM-BB","10000018","The Spire","-1"
"30001591","S-CUEA","10000018","The Spire","-0.597118"
"30001592","L-EUY2","10000018","The Spire","-0.515616"
"30001593","JL-ZUQ","10000018","The Spire","-0.456147"
"30001594","X-KHRZ","10000018","The Spire","-0.615508"
"30001595","WIW-X8","10000018","The Spire","-0.956281"
"30001596","QRH-BF","10000018","The Spire","-0.94147"
"30001597","M-NP5O","10000018","The Spire","-1"
"30001598","2-NF2Z","10000019","A821-A","-0.034044"
"30001599","0Z-VHC","10000019","A821-A","-0.023703"
"30001600","9-BUSQ","10000019","A821-A","-0.016288"
"30001601","LQB-TC","10000019","A821-A","-0.025035"
"30001602","II-1B3","10000019","A821-A","-0.023502"
"30001603","6-HFD6","10000019","A821-A","-0.023295"
"30001604","P3UD-M","10000019","A821-A","-0.039543"
"30001605","LCN-0V","10000019","A821-A","-0.032664"
"30001606","FX-XMW","10000019","A821-A","-0.020539"
"30001607","G-N6MC","10000019","A821-A","-0.023593"
"30001608","7-8XK0","10000019","A821-A","-0.031276"
"30001609","90G-OA","10000019","A821-A","-0.033255"
"30001610","DT-7EO","10000019","A821-A","-0.034729"
"30001611","B-Y06L","10000019","A821-A","-0.066618"
"30001612","HHQ-8L","10000019","A821-A","-0.026873"
"30001613","Z-KPAR","10000019","A821-A","-0.060426"
"30001614","8U-RZH","10000019","A821-A","-0.020432"
"30001615","2RV-06","10000019","A821-A","-0.078274"
"30001616","CLDT-L","10000019","A821-A","-0.050133"
"30001617","QU7-EE","10000019","A821-A","-0.01567"
"30001618","UC-X28","10000019","A821-A","-0.033132"
"30001619","R79-I7","10000019","A821-A","-0.035995"
"30001620","E-RPGP","10000019","A821-A","-0.032727"
"30001621","ZV-KZO","10000019","A821-A","-0.023214"
